Unnamed: 0,link,title1,title2,genre
117,https://anime47.com/phim/yahari-ore-no-seishun-love-comedy-wa-machigatteiru-zoku/m4808.html,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,Oregairu 2 | My Teen Romantic Comedy SNAFU 2 | Yahari Ore no Seishun Love Comedy wa Machigatteiru. Second Season | Yahari Ore no Seishun Love Comedy wa Machigatteiru. 2nd Season,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
118,https://anime47.com/phim/one-piece-special-7/m3870.html,One Piece Special 7,One Piece Special 7 | Episode Of Merry | Mou Hitori No Nakama No Monogatari,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
119,https://anime47.com/phim/su-thi-ve-mot-hiep-si-luu-ban/m5235.html,Sử Thi Về Một Hiệp Sĩ Lưu Ban,Rakudai Kishi no Cavalry | Chivalry of a Failed Knight,"['hành động', 'học đường', 'romance', 'fantasy']"
120,https://anime47.com/phim/arifureta-shokugyou-de-sekai-saikyou-2nd-season/m7499.html,Arifureta Shokugyou de Sekai Saikyou 2nd Season,From Common Job Class to the Strongest in the World 2nd Season,"['hành động', 'phiêu lưu', 'harem', 'fantasy', 'xuyên không - chuyển kiếp']"
121,https://anime47.com/phim/one-piece-glorious-island/m3285.html,One Piece Glorious Island,One Piece Glorious Island,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
122,https://anime47.com/phim/boku-no-hero-academia-2nd-season/m6085.html,Boku no Hero Academia 2nd Season,Học Viện Anh Hùng Phần 2,"['hành động', 'học đường', 'super power']"
123,https://anime47.com/phim/quan-zhi-gao-shou/m6179.html,Quan Zhi Gao Shou,Toàn Chức Cao Thủ,"['hành động', 'game', 'hoạt hình trung quốc']"
124,https://anime47.com/phim/mirai-nikki-gasai-yuno/m2883.html,Mirai Nikki Gasai Yuno [BD],The Future Diary [BD],"['hành động', 'shounen', 'siêu nhiên', 'mystery', 'psychological', 'thriller']"
125,https://anime47.com/phim/beelzebub/m2894.html,Beelzebub,Vua Quỷ,"['hành động', 'hài hước', 'học đường', 'shounen', 'siêu nhiên', 'demons']"
126,https://anime47.com/phim/one-piece-special-3/m3816.html,One Piece Special 3,Protect! The Last Great Performance,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
127,https://anime47.com/phim/highschool-of-the-dead-uncensor/m2585.html,Highschool Of The Dead Uncensor [bd],High school Of The Dead Uncensor [bd],"['hành động', 'ecchi', 'kinh dị', 'blu-ray', 'siêu nhiên']"
128,https://anime47.com/phim/seikon-no-qwaser/m1874.html,Seikon No Qwaser,Seikon No Qwaser BD | The Qwaser of Stigmata | Seikon no Quasar BD,"['hành động', 'ecchi', 'seinen', 'super power', 'siêu nhiên']"
129,https://anime47.com/phim/yu-gi-oh-arc-v/m4046.html,Yu-Gi-Oh! Arc-V,Yugioh | Yuu Gi Ou! Arc-V | Yu-Gi-Oh! Arc Five,"['hành động', 'shounen', 'fantasy', 'game']"
130,https://anime47.com/phim/one-piece-special-1/m3806.html,One Piece Special 1,One Piece Special 1: Adventure In The Ocean's Navel,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
131,https://anime47.com/phim/dragon-ball-z/m1258.html,Dragon Ball Z,Dragon Ball Z,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
132,https://anime47.com/phim/one-piece-special-4/m3817.html,One Piece Special 4,The Detective Memoirs Of Chief Straw Hat Luffy,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
133,https://anime47.com/phim/doraemon-new-series/m3867.html,Doraemon New Series [3f Fansub],Doraemon New Series [3f Fansub],"['hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'kid']"
134,https://anime47.com/phim/one-piece-the-great-gold-pirate/m4679.html,One Piece: The Great Gold Pirate,One Piece Movie 1 | One Piece: The Great Gold Pirate,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
135,https://anime47.com/phim/kono-subarashii-sekai-ni-shukufuku-wo/m5381.html,Kono Subarashii Sekai ni Shukufuku wo!,Kono Subarashii Sekai ni Shukufuku wo!,"['hài hước', 'phiêu lưu', 'phép thuật', 'fantasy', 'siêu nhiên', 'parody']"
136,https://anime47.com/phim/no-game-no-life-bd/m4562.html,No Game No Life BD,No Game No Life BD,"['drama', 'romance', 'fantasy', 'game', 'siêu nhiên']"
137,https://anime47.com/phim/nanatsu-no-taizai-that-hinh-dai-toi-2nd-season/m6575.html,Nanatsu no Taizai: Thất Hình Đại Tội 2nd Season,Nanatsu no Taizai: Imashime no Fukkatsu Season 2 | The Seven Deadly Sins: Revival of the Commandments,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
138,https://anime47.com/phim/gotoubun-no-hanayome/m7109.html,Gotoubun no Hanayome,Gotoubun no Hanayome,"['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
139,https://anime47.com/phim/yu-gi-oh-zexal-yugioh-zexal/m1553.html,Yu-gi-oh ! Zexal - Yugioh Zexal,Yu-gi-oh ! Zexal - Yugioh Zexal,"['hành động', 'shounen', 'fantasy', 'game']"
140,https://anime47.com/phim/kiss-x-sis-tv/m2583.html,Kiss X Sis (TV),Kiss X Sis (TV) | Kiss X Sis (2010) | Kissxsis | Uncensor,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance', 'seinen']"
141,https://anime47.com/phim/nande-koko-ni-sensei-ga/m7188.html,Nande Koko ni Sensei ga!?,"Why the hell are you here, Teacher!?","['hài hước', 'ecchi', 'học đường', 'seinen']"
142,https://anime47.com/phim/one-piece-special-2/m3815.html,One Piece Special 2,"One Piece: Open Upon the Great Sea! A Father's Huge, HUGE Dream!","['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
143,https://anime47.com/phim/akatsuki-no-yona-yona-cua-binh-minh/m4575.html,Akatsuki no Yona (Yona Của Bình Minh),Akatsuki no Yona (Yona Của Bình Minh),"['phiêu lưu', 'romance', 'fantasy', 'shoujo']"
144,https://anime47.com/phim/seishun-buta-yarou-wa-bunny-girl-senpai-no-yume-wo-minai/m6945.html,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Hội Chứng Tuổi Teen Và Cô Gái Có Đôi Tai Thỏ,"['hài hước', 'học đường', 'romance', 'siêu nhiên']"
145,https://anime47.com/phim/shuudengo-capsule-hotel-de-joushi-ni-binetsu-tsutawaru-yoru/m6981.html,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.","Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.","['ecchi', 'romance', 'josei']"
146,https://anime47.com/phim/araiya-san-ore-to-aitsu-ga-onnayu-de/m7200.html,Araiya-san!: Ore to Aitsu ga Onnayu de!?,Araiya-san!: Ore to Aitsu ga Onnayu de!?,"['hài hước', 'ecchi', 'romance']"
147,https://anime47.com/phim/boku-no-hero-academia-3rd-season/m6704.html,Boku no Hero Academia 3rd Season,Học Viện Anh Hùng Phần 3,"['hành động', 'học đường', 'super power']"
148,https://anime47.com/phim/one-piece-the-giant-mechanical-soldier-of-karakuri-castle/m4685.html,One Piece: The Giant Mechanical Soldier of Karakuri Castle,One Piece Movie 7 | One Piece The Movie: The Giant Mechanical Soldier of Karakuri Castle,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
149,https://anime47.com/phim/one-piece-ova-2/m2184.html,One Piece Ova 2,One Piece: Romance Dawn Story,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
150,https://anime47.com/phim/mahou-sensou-magical-warface/m3848.html,Mahou Sensou - Magical Warface,Magical Warfare - Mahou Sensou,"['hành động', 'phép thuật', 'viễn tưởng']"
151,https://anime47.com/phim/one-piece-heart-of-gold/m5750.html,One Piece: Heart of Gold,One Piece: Trái Tim Vàng | One Piece: Film Gold,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy']"
152,https://anime47.com/phim/ichiban-ushiro-no-daimaou/m1616.html,Ichiban Ushiro no Daimaou,Ichiban Ushiro no Daimaou | Demon King Daimao,"['hành động', 'hài hước', 'ecchi', 'phép thuật', 'học đường', 'harem', 'fantasy']"
153,https://anime47.com/phim/gate-jieitai-kanochi-nite-kaku-tatakaeri/m5082.html,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri [BD]","Gate: Jieitai Kanochi nite, Kaku Tatakaeri [Blu-ray]","['hành động', 'phiêu lưu', 'fantasy', 'military']"
154,https://anime47.com/phim/one-piece-the-cursed-holy-sword/m4683.html,One Piece: The Cursed Holy Sword,One Piece Movie 5 | One Piece: The Cursed Holy Sword,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
155,https://anime47.com/phim/maou-gakuin-no-futekigousha/m7650.html, Maou Gakuin no Futekigousha,The Misfit of Demon King Academy,"['phép thuật', 'học đường', 'viễn tưởng']"
156,https://anime47.com/phim/one-piece-special-5/m2766.html,One Piece Special 5,One Piece Ova Episode Of Nami,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
157,https://anime47.com/phim/saijaku-muhai-no-bahamut/m5383.html,Saijaku Muhai no Bahamut,Undefeated Bahamut Chronicle,"['hành động', 'ecchi', 'mecha', 'học đường', 'harem', 'romance', 'fantasy', 'siêu nhiên']"
158,https://anime47.com/phim/one-piece-dead-end-adventure/m4682.html,One Piece: Dead End Adventure,One Piece Movie 4 | One Piece The Movie: Dead End Adventure,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
159,https://anime47.com/phim/guilty-crown/m5010.html,Guilty Crown,Guilty Crown,"['hành động', 'drama', 'romance', 'viễn tưởng', 'super power']"
160,https://anime47.com/phim/jojos-bizarre-adventure/m2911.html,Jojos Bizarre Adventure,Jojo's Bizarre Adventure SS1 + SS2,"['hành động', 'phiêu lưu', 'drama', 'shounen', 'siêu nhiên']"
161,https://anime47.com/phim/one-piece-clockwork-island-adventure/m4678.html,One Piece: Clockwork Island Adventure,One Piece Movie 2 | One Piece: Nejimaki Jima no Daibouken | One Piece: Clockwork Island Adventure,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
162,https://anime47.com/phim/one-piece-episode-of-chopper-plus-bloom-in-winter-miracle-sakura/m4687.html,"One Piece: Episode of Chopper Plus: Bloom in Winter, Miracle Sakura","One Piece Movie 9 | One Piece: Episode of Chopper Plus: Bloom in Winter, Miracle Sakura","['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
163,https://anime47.com/phim/magi-the-labyrinth-of-magic/m2656.html,Magi: The Labyrinth of Magic [SS1],Magi: The Kingdom Of Magic 1,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy']"
164,https://anime47.com/phim/kono-subarashii-sekai-ni-shukufuku-wo-2/m6043.html,Kono Subarashii Sekai ni Shukufuku wo! 2,KonoSuba: God's Blessing on This Wonderful World! Second Season,"['hài hước', 'phiêu lưu', 'phép thuật', 'fantasy', 'siêu nhiên', 'parody']"
165,https://anime47.com/phim/kawaikereba-hentai-demo-suki-ni-natte-kuremasu-ka/m7327.html,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Hensuki: Are you willing to Fall in Love with a Pervert, as long as she's a Cutie?","['hài hước', 'ecchi', 'học đường', 'harem', 'romance']"
166,https://anime47.com/phim/charlotte/m5094.html,Charlotte,Charlotte,"['drama', 'học đường', 'super power']"
167,https://anime47.com/phim/masou-gakuen-hxh-blu-ray/m5960.html,Masou Gakuen HxH Blu-ray,Hybrid x Heart Magias Academy Ataraxia BD | Masou Gakuen Hybrid x Heart BD,"['ecchi', 'harem', 'blu-ray']"
168,https://anime47.com/phim/one-piece-episode-of-alabasta-the-desert-princess/m4686.html,One Piece: Episode of Alabasta: The Desert Princess,One Piece Movie 8 | One Piece: Episode of Alabasta: The Desert Princess,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
169,https://anime47.com/phim/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii/m7318.html,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,DanMachi 2nd Season | Is It Wrong That I Want to Meet You in a Dungeon 2nd Season,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'romance', 'fantasy']"
170,https://anime47.com/phim/grappler-baki/m4588.html,Grappler Baki,Baki the Grappler,"['hành động', 'shounen', 'martial arts']"
171,https://anime47.com/phim/isekai-no-seikishi-monogatari/m4401.html,Isekai No Seikishi Monogatari,Tenchi Muyo! War on Geminar [Blu-ray],"['hành động', 'hài hước', 'ecchi', 'mecha', 'học đường', 'harem', 'fantasy', 'xuyên không - chuyển kiếp']"
172,https://anime47.com/phim/one-piece-phan-ve-bien-dong/m6504.html,One Piece: Phần Về Biển Đông,One Piece: Episode of East Blue - Luffy and His Four Friends' Great Adventure,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
173,https://anime47.com/phim/fate-grand-order-zettai-majuu-sensen-babylonia/m6915.html,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"['hành động', 'phép thuật', 'fantasy', 'siêu nhiên']"
174,https://anime47.com/phim/biet-doi-linh-cuu-hoa/m7148.html,Biệt Đội Lính Cứu Hỏa,Enen no Shouboutai | Fire Force | Fire Brigade of Flames,"['hành động', 'shounen', 'viễn tưởng']"
175,https://anime47.com/phim/lop-hoc-am-sat-assassination-classroom/m5370.html,Lớp Học Ám Sát - Assassination Classroom [Phần 2],Ansatsu Kyoushitsu (TV) 2nd Season,"['hành động', 'hài hước', 'học đường', 'shounen', 'siêu nhiên']"
176,https://anime47.com/phim/one-piece-baron-omatsuri-and-the-secret-island/m4684.html,One Piece: Baron Omatsuri and the Secret Island,One Piece Movie 6 | One Piece: Baron Omatsuri and the Secret Island,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
177,https://anime47.com/phim/one-piece-chopper-s-kingdom-on-the-island-of-strange/m4680.html,One Piece: Chopper's Kingdom on the Island of Strange,One Piece Movie 3 | One Piece: Chopper's Kingdom on the Island of Strange,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
178,https://anime47.com/phim/taimadou-gakuen-35-shiken-shoutai/m5243.html,Taimadou Gakuen 35 Shiken Shoutai,AntiMagic Academy 35th Test Platoon | Taimadou Gakuen Sanjuugo Shiken Shoutai,"['hành động', 'ecchi', 'harem', 'romance', 'fantasy', 'siêu nhiên', 'military']"
179,https://anime47.com/phim/zero-no-tsukaima-ss1/m1311.html,Zero No Tsukaima SS1,The Familiar Of Zero | Zero's Familiar,"['ecchi', 'phiêu lưu', 'phép thuật', 'romance', 'fantasy']"
180,https://anime47.com/phim/toaru-majutsu-no-index/m1804.html,Toaru Majutsu No Index,Cấm thư ma thuật Index | Toaru Majutsu no Kinsho Mokuroku | A Certain Magical Index,"['hành động', 'phép thuật', 'viễn tưởng', 'super power']"
181,https://anime47.com/phim/one-piece-episode-of-sorajima/m6893.html,One Piece: Episode of Sorajima,One Piece: Episode of Sorajima,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
182,https://anime47.com/phim/to-love-ru-darkness-bd/m2770.html,To LOVE-Ru Darkness BD,To LOVE-Ru Darkness BD | To LOVE-Ru Trouble Darkness BD | To-Love-Ru Darkness BD | ToLoveRu Darkness BD,"['hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'viễn tưởng']"
183,https://anime47.com/phim/masou-gakuen-hxh-special/m5972.html,Masou Gakuen HxH Special,Masou Gakuen Hybrid x Heart Specials,"['ecchi', 'harem', 'blu-ray']"
184,https://anime47.com/phim/boku-no-hero-academia/m5519.html,Boku no Hero Academia,Học Viện Anh Hùng Phần 1,"['hành động', 'học đường', 'super power']"
185,https://anime47.com/phim/owari-no-seraph/m4819.html,Owari no Seraph [BD],Seraph of the End: Vampire Reign | Seraph of the End,"['drama', 'shounen', 'siêu nhiên', 'vampire']"
186,https://anime47.com/phim/netoge-no-yome-wa-onnanoko-ja-nai-to-omotta/m5526.html,Netoge no Yome wa Onnanoko ja Nai to Omotta?,And you thought there is never a girl online? | Bạn gái trong Game online,"['hài hước', 'ecchi', 'học đường', 'romance', 'game']"
187,https://anime47.com/phim/inuyasha/m1844.html,Inuyasha,Inuyasha,"['hành động', 'hài hước', 'phiêu lưu', 'phép thuật', 'shounen', 'romance', 'lịch sử', 'fantasy', 'siêu nhiên', 'demons']"
188,https://anime47.com/phim/grand-blue/m6818.html,Grand Blue,Grand Blue,"['hài hước', 'đời thường', 'seinen']"
189,https://anime47.com/phim/one-piece-adventure-of-nebulandia-cuoc-phieu-luu-den-vung-dat-nebulandia/m6924.html,One Piece: Adventure of Nebulandia - Cuộc Phiêu Lưu Đến Vùng Đất Nebulandia,One Piece Special | One Piece TV Special: Adventure Of Nebulandia,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
190,https://anime47.com/phim/high-school-dxd-specials/m4074.html,High School Dxd Specials,High School Dxd Specials | Highschool Dxd Specials,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'demons']"
191,https://anime47.com/phim/kamen-rider-drive/m4464.html,Kamen Rider Drive,Kamen Rider Drive,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
192,https://anime47.com/phim/sousei-no-onmyouji/m5524.html,Sousei no Onmyouji,Twin Star Exorcists,"['hành động', 'shounen', 'romance', 'fantasy', 'siêu nhiên']"
193,https://anime47.com/phim/shokugeki-no-souma-ni-no-sara/m5685.html,Shokugeki no Souma: Ni no Sara,Shokugeki no Soma: Ni no Sara,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
194,https://anime47.com/phim/detective-conan-movie/m2013.html,Detective Conan Movie [01 - 22],Tổng Hợp Conan Movie 01 - 22,"['hài hước', 'phiêu lưu', 'shounen', 'mystery', 'police']"
195,https://anime47.com/phim/jojo-no-kimyou-na-bouken-ougon-no-kaze/m7022.html,JoJo no Kimyou na Bouken: Ougon no Kaze,JoJo no Kimyou na Bouken: Ougon no Kaze,"['hành động', 'phiêu lưu', 'drama', 'shounen', 'siêu nhiên']"
196,https://anime47.com/phim/one-piece-tv-special-phan-ve-dao-tren-troi-skypiea/m6932.html,One Piece TV Special: Phần Về Đảo Trên Trời Skypiea,One Piece TV Special: Episode Of Skypiea,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'shounen', 'fantasy', 'super power']"
197,https://anime47.com/phim/hagure-yuusha-no-estetica-bd/m3033.html,Hagure Yuusha No Estetica BD,Hagure Yuusha No Estetica bản Bluray,['đang cập nhật']
198,https://anime47.com/phim/isekai-maou-to-shoukan-shoujo-no-dorei-majutsu-bd/m7082.html,Isekai Maou to Shoukan Shoujo no Dorei Majutsu BD,Dị Thế Ma Vương Blu-ray,"['hài hước', 'ecchi', 'phép thuật', 'harem', 'fantasy', 'xuyên không - chuyển kiếp']"
199,https://anime47.com/phim/ore-no-imouto-ga-konnani-kawaii-wake-ga-nai-ss2-bd/m4305.html,Ore No Imouto Ga Konnani Kawaii Wake Ga Nai SS2 BD,Ore No Imouto Ga Konnani Kawaii Wake Ga Nai SS2 bản Bluray,"['hài hước', 'đời thường']"
200,https://anime47.com/phim/tokyo-ghoul-re-2nd-season/m6941.html,Tokyo Ghoul:re 2nd Season,Ngạ Quỷ Vùng Tokyo: Re | Tokyo Kushu:re | Toukyou Kuushu:re,"['hành động', 'kinh dị', 'drama', 'seinen', 'siêu nhiên', 'mystery', 'psychological']"
201,https://anime47.com/phim/sword-art-online-movie-ordinal-scale/m5911.html,Sword Art Online Movie: Ordinal Scale,Sword Art Online the Movie: Ordinal Scale,"['hành động', 'phiêu lưu', 'romance', 'blu-ray', 'fantasy', 'game']"
202,https://anime47.com/phim/dragon-ball-kai/m1257.html,Dragon Ball Kai,Dragon Ball Z Kai | Dragonball Kai | DBK | DB Kai | DBZ Kai,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
